label,text
0,aiyar sorry lor forgot 2 tell u...
0,cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. then he started guessing who i was wif n he finally guessed darren lor.
0,i‘m parked next to a mini!!!! when are you coming in today do you think?
0,no problem. how are you doing?
0,"i haven't forgotten you, i might have a couple bucks to send you tomorrow, k? i love ya too"
0,hello madam how are you ?
1,"hi there, 2nights ur lucky night! uve been invited 2 xchat, the uks wildest chat! txt chat to 86688 now! 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs"
0,sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... or take your beatings like a good dog. going to lounge in a nice long bath now ?
0,havent shopping now lor i juz arrive only
0,when is school starting. where will you stay. what's the weather like. and the food. do you have a social support system like friends in the school. all these things are important.
0,"i don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
0,"the sign of maturity is not when we start saying big things.. but actually it is, when we start understanding small things... *have a nice evening* bslvyl"
0,"hello, hello, hi lou sorry it took so long 2 reply- i left mobile at friends in lancaster, just got it bak neway im sorry i couldnt make ur bday 2 hun!"
0,when should i come over?
0,i'm at work. please call
0,"haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think i could swing by in like an hour?"
0,tension ah?what machi?any problem?
0,i'm going out to buy mum's present ar.
0,hi its kate it was lovely to see you tonight and ill phone you tomorrow. i got to sing and a guy gave me his card! xxx
0,"hi chikku, send some nice msgs"
0,cheers u tex mecause u werebored! yeah okden hunny r uin wk sat?sounds likeyour havin gr8fun j! keep updat countinlots of loveme xxxxx.
0,"doing nothing, then u not having dinner w us?"
0,"i wake up long ago already... dunno, what other thing?"
1,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062
0,wot u up 2? thout u were gonna call me!! txt bak luv k
0,"sorry, i'll call later"
1,sms. ac sptv: the new jersey devils and the detroit red wings play ice hockey. correct or incorrect? end? reply end sptv
0,i'm not sure if its still available though
0,ok enjoy . r u there in home.
0,i love to wine and dine my lady!
0,"aiyo... her lesson so early... i'm still sleepin, haha... okie, u go home liao den confirm w me lor..."
0,idea will soon get converted to live:)
0,"the world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
0,is that seriously how you spell his name?
0,its ok my arm is feeling weak cuz i got a shot so we can go another time
0,"sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. i cant come to meet u, but can send my care as msg to u. gud evng"
0,"sorry,in meeting i'll call later"
0,"do 1 thing! change that sentence into: ""because i want 2 concentrate in my educational career im leaving here.."""
0,good afternoon my boytoy. how goes that walking here and there day ? did you get that police abstract? are you still out and about? i wake and miss you babe
0,"em, its olowoyey@ usc.edu have a great time in argentina. not sad about secretary, everything is a blessing"
1,"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to 69855, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx"
1,"think ur smart ? win £200 this week in our weekly quiz, text play to 85222 now!t&cs winnersclub po box 84, m26 3uz. 16+. gbp1.50/week"
0,can ü send me a copy of da report?
0,thank you. i like you as well...
1,"latest nokia mobile or ipod mp3 player +£400 proze guaranteed! reply with: win to 83355 now! norcorp ltd.£1,50/mtmsgrcvd18+"
0,ultimately tor motive tui achieve korli.
0,will ü b going to esplanade fr home?
1,camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days
1,"you are being contacted by our dating service by someone you know! to find out who it is, call from your mobile or landline 09064017305 pobox75ldns7 "
0,what today-sunday..sunday is holiday..so no work..
0,hello. damn this christmas thing. i think i have decided to keep this mp3 that doesnt work.
0,then get some cash together and i'll text jason
1,network operator. the service is free. for t & c's visit 80488.biz
0,remember to ask alex about his pizza
0,"fuuuuck i need to stop sleepin, sup"
0,"symptoms when u are in love: ""1.u like listening songs 2.u get stopped where u see the name of your beloved 3.u won't get angry when your"
0,your opinion about me? 1. over 2. jada 3. kusruthi 4. lovable 5. silent 6. spl character 7. not matured 8. stylish 9. simple pls reply..
1,u are subscribed to the best mobile content service in the uk for £3 per ten days until you send stop to 83435. helpline 08706091795.
0,you do got a shitload of diamonds though
0,do you know when dad will be back?
0,my slave! i want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! bright light!
0,yes but can we meet in town cos will go to gep and then home. you could text at bus stop. and don't worry we'll have finished by march … ish!
0,ok u can take me shopping when u get paid =d
0,lol i would but despite these cramps i like being a girl.
0,"lets use it next week, princess :)"
0,does she usually take fifteen fucking minutes to respond to a yes or no question
0,"no i'm not. i can't give you everything you want and need. you actually could do better for yourself on yor own--you've got more money than i do. i can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. i didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
0,loosu go to hospital. de dont let it careless.
0,tell rob to mack his gf in the theater
0,dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. 
0,lol yep did that yesterday. already got my fireplace. now its just another icon sitting there for me.
0,thanks for looking out for me. i really appreciate.
0,i will come with karnan car. please wait till 6pm will directly goto doctor.
0,yo you around? a friend of mine's lookin to pick up later tonight
0,no dear i was sleeping :-p
0,she just broke down a list of reasons why nobody's in town and i can't tell if she's being sarcastic or just faggy
0,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. and tomorrow will be the best day of your life. dont break this chain. if you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
1,"if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy "
0,"chinatown got porridge, claypot rice, yam cake, fishhead beehoon... either we eat cheap den go cafe n tok or go nydc or somethin..."
0,that seems unnecessarily affectionate
0,i have a sore throat. it's scratches when i talk
0,how much did ur hdd casing cost.
0,haha... dont be angry with yourself... take it as a practice for the real thing. =) 
1,moby pub quiz.win a £100 high street prize if u know who the new duchess of cornwall will be? txt her first name to 82277.unsub stop £1.50 008704050406 sp arrow
0,me 2 babe i feel the same lets just 4get about it+both try +cheer up+not fit soo muchxxlove u locaxx
0,good morning pookie pie! lol hope i didn't wake u up
0,"idk. you keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. and i'm tired. i have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
0,"night sweet, sleep well! i've just been to see the exorcism of emily rose and may never sleep again! hugs and snogs! "
0,quite late lar... ard 12 anyway i wun b drivin...
0,"he is impossible to argue with and he always treats me like his sub, like he never released me ... which he did and i will remind him of that if necessary"
0,gran onlyfound out afew days ago.cusoon honi
0,"one of best dialogue in cute reltnship..!! ""wen i die, dont come near my body..!! bcoz my hands may not come 2 wipe ur tears off that time..!gud ni8"
0,ok
0,"* was really good to see you the other day dudette, been missing you!"
0,"no worries, hope photo shoot went well. have a spiffing fun at workage. "
0,water logging in desert. geoenvironmental implications.
0,i want to lick your pussy now...
0,"i guess you could be as good an excuse as any, lol."
0,ya had just now.onion roast.
0,yeah no probs - last night is obviously catching up with you... speak soon 
